age,education,n_score,e_score,o_score,a_score,c_score,impulsive_bis11,sensation_seeking_impss,gender_Female,gender_Male,country_Australia,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,ethnicity_Asian,ethnicity_Black,ethnicity_Mixed-Black/Asian,ethnicity_Mixed-White/Asian,ethnicity_Mixed-White/Black,ethnicity_Other,ethnicity_White,depressants_pca,opioids_pca,stimulants_pca,psychedelics_pca,inhalants_pca,dissociatives,cannabinoids,empathogens
5.0,7.0,-1.961366721537118,0.0643690708789629,0.6471265123083014,0.7984556506044704,0.7987591844936914,0.5498060575979531,-0.5391065010235775,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.5057654956273887,-0.34302302469216694,-0.8884347077918021,-0.4192588904626662,-0.28807636987638924,-0.30898391288653637,-0.7774159882164291,-0.37485207354083583
0.0,4.0,-0.6477624862808946,1.0982874355228476,0.799205698936908,0.6429887153156125,0.08092379749059905,-0.2331637652648516,-0.5391065010235775,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.5630370092666037,0.7790874701511427,-0.9081801053563409,1.3754217509704512,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,0.2804698842699206
2.0,7.0,-0.6477624862808946,1.3936926825639575,-1.3299029138635845,1.5757903270487599,-0.3497774347112564,1.3491194202179193,1.2810193383643886,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.068580415923093,-0.34302302469216694,1.474852662647083,0.5957058023013077,-0.11898119436016755,-0.30898391288653637,-0.5424196423138222,2.9017577155129466
3.0,4.0,1.3226438666034404,-1.117251917285477,-0.4174277940919448,-0.13434596112867694,0.7987591844936914,-0.7511879304735577,-0.2166130941578438,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4528092517269589,-0.34302302469216694,1.3306376557860997,-0.3582068254815124,-0.231711311370982,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
1.0,8.0,0.6658417489753288,0.21207169439951787,0.799205698936908,-0.6007467669952506,-0.20621035731063792,-0.7511879304735577,-0.8722672054405473,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.8371896252262077,-0.2682156583692797,-0.6612658369334484,-0.2361026955192048,0.0721119472886835,-0.13003827743820912,1.6508795861105088,0.2804698842699206
0.0,4.0,0.4469077097659582,-0.08333355264159206,0.1908889524224816,-0.7562137022841086,0.5116250296924545,-0.2331637652648516,0.09074231540321168,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.8530183761823854,1.9760053313173394,1.402634196816841,0.5957058023013077,1.049575621665568,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,4.0,1.10370982739407,1.0982874355228476,-1.1778237272349779,-0.9116806375729665,-1.0676128217143488,0.918169944696822,1.2810193383643886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4528092517269589,4.369841053649733,1.8226647641992921,-0.5171922634453158,0.6797584646080146,-0.30898391288653637,0.3975657412966053,1.1542324946842626
1.0,6.0,0.6658417489753288,-0.08333355264159206,1.7116808187085477,-1.844482249306114,1.0858933392949284,0.5498060575979531,1.2810193383643886,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.1477241707039813,4.456691579424493,1.3338709179224264,-0.3582068254815124,2.5783207548563767,-0.13003827743820912,0.3975657412966053,-0.48407239984262856
0.0,4.0,-0.20989440786215344,-0.08333355264159206,1.2554432588227278,0.9539225858933283,-0.06264327991001943,0.918169944696822,2.005719768397345,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4633617523644105,1.9760053313173394,1.3470375361448796,1.3791727861625045,0.28520305507016397,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,4.0,-0.20989440786215344,0.3597743179200728,1.2554432588227278,-0.44527983170639274,-0.9240457443137303,0.5498060575979531,1.2810193383643886,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,1.35936337901138,0.3985887112719908,0.1064790396614613,-0.30898391288653637,1.6508795861105088,1.1542324946842626
0.0,5.0,0.7753087685800141,-0.8218466702443669,-0.721586167349158,-0.44527983170639274,0.368057952291836,0.918169944696822,0.09074231540321168,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.1477241707039813,5.1514957856225685,-0.575103182064707,1.3791727861625045,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,0.2804698842699206
1.0,4.0,1.7605119450221816,0.6551795649611828,0.4950473256796948,-1.37808144343954,-2.359716518319915,1.3491194202179193,1.2810193383643886,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8530183761823854,0.7790874701511427,0.18285659530936343,0.20397231037070943,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,4.0,1.10370982739407,-1.5603597878471418,0.4950473256796948,0.02112097416018095,-0.9240457443137303,-0.7511879304735577,0.09074231540321168,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9163333800070957,0.7790874701511427,1.4333184362103824,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,6.396808157170314
1.0,6.0,-0.8666965254902651,0.0643690708789629,0.1908889524224816,-1.0671475728618243,-0.20621035731063792,1.3491194202179193,1.2810193383643886,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.08440916687927072,2.0132269852208076,1.6751607456248219,-0.3582068254815124,0.28520305507016397,-0.13003827743820912,-0.22909118111034638,0.2804698842699206
0.0,4.0,1.7605119450221816,-0.5264414232032569,1.559601632079941,0.17658790944903885,-0.3497774347112564,0.918169944696822,1.2810193383643886,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.389494247902248,1.5607422021239792,1.431207499919654,-0.33403606850185436,0.45429823058638563,-0.30898391288653637,1.6508795861105088,-0.15641142093725036
0.0,4.0,0.3374406901612729,1.6890979296050674,0.3429681390510882,-0.7562137022841086,-1.9290152861180596,1.9464815641836475,2.005719768397345,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07385666624181887,0.7790874701511427,1.4008976054480813,1.3754217509704512,1.4592404437912343,-0.30898391288653637,1.6508795861105088,1.1542324946842626
4.0,5.0,-0.8666965254902651,0.3597743179200728,0.6471265123083014,0.17658790944903885,0.08092379749059905,-0.2331637652648516,-0.2166130941578438,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.221494229877765,-0.3306158067243441,1.3282127091838543,-0.3582068254815124,-0.09698322822753815,-0.30898391288653637,-0.22909118111034638,-0.37485207354083583
1.0,6.0,-1.195097584304321,0.8028821884817378,1.4075224454513344,2.0421911329153337,1.0858933392949284,-0.2331637652648516,0.42511946603216455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.068580415923093,-0.34302302469216694,-0.3567988931654428,0.5957058023013077,-0.11898119436016755,0.22785299345844548,0.3975657412966053,0.2804698842699206
0.0,4.0,0.5563747293706435,0.8028821884817378,0.799205698936908,0.9539225858933283,-0.7804786669131119,0.5498060575979531,1.2810193383643886,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.07385666624181887,-0.08137927182003667,1.4863910049237283,0.20397231037070943,1.049575621665568,-0.30898391288653637,1.6508795861105088,-0.15641142093725036
0.0,7.0,-0.8666965254902651,-0.23103617616214703,-0.2653486074633382,-0.9116806375729665,-0.06264327991001943,0.5498060575979531,0.803486222839753,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.08440916687927072,-0.34302302469216694,1.301450705862891,0.5957058023013077,-0.28807636987638924,2.375200618838373,1.6508795861105088,1.1542324946842626
0.0,7.0,-0.8666965254902651,0.9505848120022927,-0.4174277940919448,0.48752178002675467,0.7987591844936914,0.918169944696822,0.803486222839753,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.08440916687927072,-0.34302302469216694,0.2329845122203821,-0.04023594955390569,5.8049061967542155,0.9436355352517546,-0.22909118111034638,0.2804698842699206
1.0,7.0,1.2131768469987552,-0.23103617616214703,0.9512848855655146,-0.6007467669952506,0.9423262618943099,-0.2331637652648516,0.09074231540321168,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4317042504520552,-0.34302302469216694,-0.6672659307721179,-0.5171922634453158,-0.11898119436016755,-0.30898391288653637,-0.6990838729155602,-0.15641142093725036
1.0,8.0,-1.0856305646996356,0.8028821884817378,-0.2653486074633382,-0.13434596112867694,0.9423262618943099,-0.2331637652648516,-0.5391065010235775,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2175370421387206,-0.34302302469216694,-0.06686241990655986,-0.04023594955390569,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,4.0,-0.7572295058855798,0.5074769414406278,-0.1132694208347316,0.17658790944903885,1.3730274940961653,-0.7511879304735577,-1.2200148674251432,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8371896252262077,0.06750734379383695,1.35936337901138,0.5957058023013077,0.1064790396614613,0.9436355352517546,-0.5424196423138222,0.2804698842699206
0.0,1.0,1.3226438666034404,-1.117251917285477,-0.2653486074633382,-0.13434596112867694,-0.6369115895124934,1.3491194202179193,0.803486222839753,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.9237554402701039,0.951808331294428,0.1064790396614613,-0.30898391288653637,-0.22909118111034638,-0.48407239984262856
0.0,4.0,-0.10042738825746818,0.9505848120022927,-1.3299029138635845,-2.4663499904615453,-0.9240457443137303,1.3491194202179193,2.005719768397345,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.10551416815417422,-0.15691475517482495,1.650102964068288,-0.04023594955390569,-0.231711311370982,-0.30898391288653637,1.6508795861105088,0.2804698842699206
3.0,4.0,-0.428828447071524,0.21207169439951787,0.1908889524224816,0.48752178002675467,0.7987591844936914,-1.4520731373655003,-1.2200148674251432,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.8345515000668445,-0.34302302469216694,1.3066424841674789,-0.4192588904626662,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
0.0,4.0,2.0889130038362373,-1.8557650348882517,-0.2653486074633382,-1.533548378728398,0.368057952291836,-1.4520731373655003,-0.5391065010235775,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.2175370421387206,-0.34302302469216694,-0.6765103129219932,2.946106753884898,-0.28807636987638924,-0.30898391288653637,-0.22909118111034638,-0.48407239984262856
0.0,3.0,1.8699789646268667,-2.4465755289704716,-1.1778237272349779,-0.44527983170639274,-3.508253137524863,-0.2331637652648516,-1.2200148674251432,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.07385666624181887,0.18062853956804412,0.17118726655724306,-0.5171922634453158,1.049575621665568,2.375200618838373,1.6508795861105088,-0.48407239984262856
0.0,3.0,0.8847757881846994,-1.5603597878471418,-1.9382196603780109,0.02112097416018095,-1.785448208717441,1.3491194202179193,1.2810193383643886,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1477241707039813,0.7790874701511427,1.343451362733577,-0.5171922634453158,2.5783207548563767,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
0.0,3.0,1.8699789646268667,-0.9695492937649218,0.9512848855655146,0.17658790944903885,-0.9240457443137303,-0.7511879304735577,-0.5391065010235775,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2175370421387206,-0.34302302469216694,-0.9237554402701039,-0.5171922634453158,1.049575621665568,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
0.0,4.0,-0.10042738825746818,0.21207169439951787,1.559601632079941,0.9539225858933283,0.08092379749059905,0.1964438416937588,0.42511946603216455,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8332324374871631,0.18062853956804412,-0.6765103129219932,-0.08982780857723932,-0.28807636987638924,-0.30898391288653637,-0.22909118111034638,-0.48407239984262856
3.0,7.0,0.6658417489753288,-1.2649545408060319,-0.5695069807205514,-0.44527983170639274,-1.2111798991149672,-0.2331637652648516,-0.2166130941578438,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-1.4686380026831367,-0.34302302469216694,1.6316141997685374,-0.04023594955390569,1.2186707971817898,-0.30898391288653637,-0.5424196423138222,-0.37485207354083583
0.0,3.0,1.3226438666034404,0.9505848120022927,0.4950473256796948,-0.2898128964175349,-0.20621035731063792,0.5498060575979531,0.42511946603216455,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.08440916687927072,-0.34302302469216694,-0.34942827973297197,-0.5171922634453158,-0.28807636987638924,5.23833078601161,-0.5424196423138222,1.1542324946842626
3.0,6.0,-0.7572295058855798,0.0643690708789629,0.038809765793875003,0.02112097416018095,0.5116250296924545,-2.6842963616095714,-0.5391065010235775,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4633617523644105,-0.34302302469216694,1.301450705862891,-0.5171922634453158,-0.231711311370982,-0.30898391288653637,-0.5424196423138222,-0.48407239984262856
0.0,4.0,-0.6477624862808946,1.3936926825639575,1.7116808187085477,1.2648564564710443,-0.7804786669131119,0.1964438416937588,2.005719768397345,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4633617523644105,-0.34302302469216694,-0.3847000709457058,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,1.1542324946842626
1.0,4.0,1.8699789646268667,-1.2649545408060319,0.4950473256796948,-0.7562137022841086,-1.498314053916204,0.1964438416937588,-1.2200148674251432,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.389494247902248,4.407062707553201,1.6557611728068602,-0.04023594955390569,2.5783207548563767,-0.30898391288653637,-0.22909118111034638,-0.48407239984262856
0.0,4.0,0.6658417489753288,0.3597743179200728,0.1908889524224816,0.17658790944903885,-0.06264327991001943,0.1964438416937588,0.803486222839753,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.1477241707039813,0.18062853956804412,1.4008976054480813,0.5957058023013077,-0.28807636987638924,2.375200618838373,0.3975657412966053,0.2804698842699206
1.0,4.0,-0.8666965254902651,1.9845031766461774,0.9512848855655146,0.48752178002675467,-0.6369115895124934,1.9464815641836475,2.005719768397345,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.07385666624181887,-0.08137927182003667,1.3650215877499525,2.060955361848998,-0.28807636987638924,0.9436355352517546,-0.5424196423138222,0.2804698842699206
3.0,6.0,-1.195097584304321,0.6551795649611828,2.015839191965761,0.7984556506044704,1.229460416695547,-1.4520731373655003,0.09074231540321168,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.5888664381473216,4.382248271617555,1.6324225153026195,-0.2361026955192048,-0.231711311370982,-0.30898391288653637,-0.22909118111034638,2.9017577155129466
0.0,5.0,-1.961366721537118,2.2799084236872873,1.7116808187085477,0.17658790944903885,1.516594571496784,0.1964438416937588,0.803486222839753,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.6765103129219932,-0.08982780857723932,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
1.0,4.0,0.3374406901612729,-2.8896833995321365,-0.8736653539777646,-1.689015314017256,-2.7904177505217707,0.918169944696822,0.09074231540321168,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4633617523644105,2.0132269852208076,-0.5869643096010583,1.0841223221505378,-0.28807636987638924,5.23833078601161,1.6508795861105088,-0.15641142093725036
0.0,3.0,-0.428828447071524,-1.2649545408060319,-1.0257445406063712,0.48752178002675467,1.0858933392949284,-0.7511879304735577,-2.153289036420427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.6302884021726171,-0.33403606850185436,-0.28807636987638924,-0.30898391288653637,-0.5424196423138222,-0.48407239984262856
1.0,3.0,0.22797367055658765,1.5413953060845125,0.3429681390510882,-1.533548378728398,0.08092379749059905,-0.2331637652648516,0.803486222839753,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.5577607589478777,-0.34302302469216694,-0.8366343835514138,5.835766429405069,-0.04061816972213093,5.23833078601161,1.6508795861105088,6.396808157170314
2.0,4.0,0.9942428077893846,-1.4126571643265868,-1.481982100492191,-0.44527983170639274,-0.7804786669131119,0.1964438416937588,-2.153289036420427,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2175370421387206,0.04160073231033986,1.650102964068288,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
0.0,6.0,0.11850665095190238,-0.9695492937649218,1.1033640721941211,-1.9999491845949717,0.7987591844936914,-0.2331637652648516,-0.5391065010235775,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4633617523644105,-0.1186009257235051,-0.6401678647898796,-0.08982780857723932,0.28520305507016397,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
0.0,4.0,2.0889130038362373,-3.0373860230526915,-1.1778237272349779,-0.44527983170639274,-2.646850673121152,-0.7511879304735577,-0.8722672054405473,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.6765103129219932,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.6990838729155602,-0.48407239984262856
0.0,3.0,1.4321108862081258,-0.08333355264159206,1.559601632079941,-0.9116806375729665,-0.3497774347112564,-0.2331637652648516,0.09074231540321168,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.8177932428351993,1.8675893060117346,-0.28807636987638924,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
0.0,4.0,-0.7572295058855798,-0.23103617616214703,1.1033640721941211,-1.0671475728618243,-2.646850673121152,1.3491194202179193,0.803486222839753,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4725951904221808,1.9760053313173394,-0.31606777852676654,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
0.0,3.0,0.3374406901612729,-1.117251917285477,0.4950473256796948,0.6429887153156125,-0.6369115895124934,0.918169944696822,0.09074231540321168,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8741233774572889,0.18062853956804412,-0.34942827973297197,0.5957058023013077,1.049575621665568,-0.30898391288653637,-0.5424196423138222,0.2804698842699206
0.0,6.0,-1.195097584304321,-0.9695492937649218,-0.721586167349158,-0.2898128964175349,-0.3497774347112564,-0.2331637652648516,-0.5391065010235775,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.6765103129219932,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.22909118111034638,-0.48407239984262856
3.0,8.0,0.11850665095190238,0.3597743179200728,0.4950473256796948,-0.9116806375729665,0.08092379749059905,0.1964438416937588,0.42511946603216455,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.4136465322035434,-0.08137927182003667,-0.9237554402701039,-0.04023594955390569,0.45429823058638563,-0.30898391288653637,-0.6990838729155602,-0.15641142093725036
2.0,6.0,0.6658417489753288,0.3597743179200728,-0.4174277940919448,0.02112097416018095,0.655192107093073,1.3491194202179193,1.2810193383643886,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.068580415923093,-0.3306158067243441,0.1906523777217128,-0.3582068254815124,0.0721119472886835,-0.13003827743820912,-0.5424196423138222,0.2804698842699206
0.0,7.0,-0.428828447071524,0.8028821884817378,0.6471265123083014,0.6429887153156125,1.229460416695547,-0.2331637652648516,2.005719768397345,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.06462322818404856,0.7790874701511427,-0.35760200496346767,1.8675893060117346,5.635811021237994,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,6.0,0.5563747293706435,-0.9695492937649218,-0.8736653539777646,-1.0671475728618243,-0.3497774347112564,-0.2331637652648516,0.42511946603216455,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.07385666624181887,-0.34302302469216694,0.1960069836208812,-0.04023594955390569,0.45429823058638563,0.22785299345844548,-0.6990838729155602,-0.15641142093725036
0.0,4.0,-0.7572295058855798,0.3597743179200728,0.6471265123083014,1.1093895211821863,0.08092379749059905,0.1964438416937588,0.803486222839753,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2175370421387206,-0.34302302469216694,0.24906394112605756,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
1.0,4.0,0.22797367055658765,-1.4126571643265868,-0.1132694208347316,-1.0671475728618243,-1.498314053916204,1.3491194202179193,0.42511946603216455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.226770480196491,-0.23099400446581128,1.3270787384606109,-0.3582068254815124,-0.04061816972213093,-0.30898391288653637,-0.6990838729155602,-0.15641142093725036
0.0,4.0,0.22797367055658765,-0.6741440467238119,0.1908889524224816,-0.6007467669952506,-0.20621035731063792,0.1964438416937588,0.42511946603216455,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.6185976397735042,0.5957058023013077,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
0.0,4.0,1.3226438666034404,-0.5264414232032569,0.4950473256796948,-0.6007467669952506,-1.0676128217143488,0.5498060575979531,2.005719768397345,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4686380026831367,-0.34302302469216694,1.35936337901138,-0.5171922634453158,-0.09698322822753815,-0.30898391288653637,1.6508795861105088,1.1542324946842626
0.0,5.0,0.5563747293706435,0.5074769414406278,1.7116808187085477,0.02112097416018095,-0.49334451211187486,0.5498060575979531,0.803486222839753,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,1.35936337901138,-0.5171922634453158,0.1064790396614613,2.375200618838373,-0.5424196423138222,1.1542324946842626
0.0,4.0,0.5563747293706435,0.8028821884817378,0.9512848855655146,-0.13434596112867694,-0.20621035731063792,1.3491194202179193,1.2810193383643886,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4686380026831367,-0.031750399948745456,1.3230209308792664,1.8675893060117346,0.6797584646080146,0.9436355352517546,1.6508795861105088,1.1542324946842626
1.0,4.0,-1.8518997019324326,0.5074769414406278,0.6471265123083014,0.6429887153156125,0.7987591844936914,-1.4520731373655003,-0.8722672054405473,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8530183761823854,0.7790874701511427,0.24906394112605756,-0.33403606850185436,-0.09698322822753815,-0.30898391288653637,-0.22909118111034638,-0.48407239984262856
2.0,7.0,1.3226438666034404,-1.5603597878471418,0.038809765793875003,2.3531250034930493,-0.7804786669131119,-0.2331637652648516,-2.153289036420427,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.9237554402701039,-0.33403606850185436,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,0.2804698842699206
0.0,4.0,0.22797367055658765,-0.8218466702443669,0.799205698936908,2.0421911329153337,1.0858933392949284,0.5498060575979531,1.2810193383643886,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.07385666624181887,-0.34302302469216694,-0.6765103129219932,-0.5171922634453158,1.049575621665568,-0.30898391288653637,-0.5424196423138222,-0.48407239984262856
0.0,4.0,0.7753087685800141,-0.08333355264159206,0.6471265123083014,-0.7562137022841086,0.5116250296924545,-0.7511879304735577,0.09074231540321168,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.389494247902248,1.9760053313173394,1.3840150647443807,-0.5171922634453158,1.049575621665568,-0.30898391288653637,1.6508795861105088,0.2804698842699206
2.0,7.0,0.6658417489753288,-0.08333355264159206,-2.0902988470066175,-0.13434596112867694,-1.0676128217143488,0.918169944696822,0.42511946603216455,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4686380026831367,-0.34302302469216694,1.3097239448841038,-0.3582068254815124,-0.09698322822753815,-0.30898391288653637,-0.7774159882164291,-0.37485207354083583
2.0,6.0,0.22797367055658765,-2.2988729054499166,-2.242378033635224,-1.37808144343954,-1.498314053916204,1.9464815641836475,0.803486222839753,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4633617523644105,-0.34302302469216694,-0.9237554402701039,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.8165820458668636,-0.48407239984262856
1.0,4.0,1.10370982739407,-0.5264414232032569,0.1908889524224816,0.9539225858933283,-0.49334451211187486,0.918169944696822,-0.2166130941578438,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.068580415923093,-0.34302302469216694,1.3714881120226063,2.946106753884898,-0.11898119436016755,5.23833078601161,0.3975657412966053,-0.15641142093725036
1.0,7.0,0.9942428077893846,-0.378738799682702,-1.481982100492191,0.7984556506044704,-0.6369115895124934,-1.4520731373655003,-0.5391065010235775,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,-0.34302302469216694,-0.9021852152537279,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,-0.5424196423138222,-0.48407239984262856
0.0,4.0,0.7753087685800141,1.2459900590434025,1.4075224454513344,0.9539225858933283,-0.9240457443137303,1.3491194202179193,1.2810193383643886,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4725951904221808,0.18062853956804412,1.35936337901138,-0.08982780857723932,-0.28807636987638924,0.9436355352517546,0.3975657412966053,-0.48407239984262856
1.0,7.0,1.4321108862081258,1.2459900590434025,1.7116808187085477,-2.6218169257504034,-1.3547469765155857,1.3491194202179193,1.2810193383643886,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.10551416815417422,2.062855857092099,-0.8282301580547266,-0.4192588904626662,-0.09698322822753815,-0.13003827743820912,-0.5424196423138222,-0.37485207354083583
0.0,4.0,1.3226438666034404,-1.2649545408060319,0.4950473256796948,0.02112097416018095,0.368057952291836,-1.4520731373655003,-1.6023532691299756,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.08440916687927072,0.18062853956804412,-0.6309234826400046,-0.223392144497367,-0.09698322822753815,0.22785299345844548,-0.5424196423138222,-0.15641142093725036
0.0,7.0,-1.4140316235136916,2.2799084236872873,0.4950473256796948,-0.7562137022841086,0.655192107093073,0.918169944696822,2.005719768397345,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.4633617523644105,-0.34302302469216694,1.3969759880782684,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,1.6508795861105088,-0.48407239984262856
0.0,5.0,-1.195097584304321,0.6551795649611828,0.038809765793875003,0.33205484473789676,-0.49334451211187486,-0.2331637652648516,-0.5391065010235775,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.06462322818404856,-0.34302302469216694,-0.3939444530955812,-0.5171922634453158,-0.28807636987638924,-0.30898391288653637,0.3975657412966053,-0.48407239984262856
0.0,4.0,1.10370982739407,0.5074769414406278,1.4075224454513344,1.5757903270487599,-0.6369115895124934,0.918169944696822,0.803486222839753,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.07385666624181887,-0.34302302469216694,0.229099939705732,0.5957058023013077,1.049575621665568,0.9436355352517546,0.3975657412966053,2.9017577155129466
1.0,8.0,-1.5234986431183768,-0.08333355264159206,0.799205698936908,-1.9999491845949717,0.368057952291836,0.1964438416937588,1.2810193383643886,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.07385666624181887,-0.1186009257235051,-0.8266374621286632,-0.5171922634453158,0.0721119472886835,-0.30898391288653637,0.3975657412966053,2.9017577155129466
